Serial: 350457791321134_20260122
Time; Humidity; Temperature
2026-01-23T11:53:15Z; 22.6; 20.6
2026-01-23T11:52:15Z; 22.7; 20.6
2026-01-23T11:51:15Z; 22.5; 20.6
2026-01-23T11:50:15Z; 22.6; 20.6
2026-01-23T11:49:12Z; 22.5; 20.6
2026-01-23T11:48:12Z; 22.4; 20.6
2026-01-23T11:47:12Z; 22.6; 20.6
2026-01-23T11:46:12Z; 22.3; 20.6
2026-01-23T11:45:12Z; 22.4; 20.6
2026-01-23T11:44:10Z; 22.2; 20.6
2026-01-23T11:43:10Z; 22.0; 20.6
2026-01-23T11:42:10Z; 22.3; 20.6
2026-01-23T11:41:10Z; 22.5; 20.6
2026-01-23T11:40:10Z; 22.0; 20.6
2026-01-23T11:39:08Z; 22.3; 20.6
2026-01-23T11:38:08Z; 22.1; 20.6
2026-01-23T11:37:08Z; 22.3; 20.6
2026-01-23T11:36:08Z; 22.3; 20.6
2026-01-23T11:35:08Z; 22.3; 20.6
2026-01-23T11:34:07Z; 22.3; 20.6
2026-01-23T11:33:07Z; 22.2; 20.6
2026-01-23T11:32:07Z; 22.1; 20.6
2026-01-23T11:31:07Z; 22.3; 20.6
2026-01-23T11:30:07Z; 22.5; 20.6
2026-01-23T11:29:04Z; 22.4; 20.6
2026-01-23T11:28:04Z; 22.3; 20.6
2026-01-23T11:27:04Z; 22.3; 20.6
2026-01-23T11:26:04Z; 22.1; 20.6
2026-01-23T11:25:04Z; 22.4; 20.6
2026-01-23T11:24:03Z; 22.2; 20.6
2026-01-23T11:23:03Z; 22.2; 20.6
2026-01-23T11:22:03Z; 21.7; 20.6
2026-01-23T11:21:03Z; 22.2; 20.6
2026-01-23T11:20:03Z; 22.2; 20.6
2026-01-23T11:19:01Z; 22.1; 20.6
2026-01-23T11:18:01Z; 21.8; 20.6
2026-01-23T11:17:01Z; 21.5; 20.6
2026-01-23T11:16:01Z; 21.8; 20.5
2026-01-23T11:15:01Z; 21.6; 20.5
2026-01-23T11:13:58Z; 21.3; 20.5
2026-01-23T11:12:58Z; 21.6; 20.5
2026-01-23T11:11:58Z; 21.9; 20.5
2026-01-23T11:10:58Z; 21.4; 20.5
2026-01-23T11:09:58Z; 21.8; 20.5
2026-01-23T11:08:57Z; 21.7; 20.5
2026-01-23T11:07:57Z; 21.9; 20.5
2026-01-23T11:06:57Z; 21.8; 20.5
2026-01-23T11:05:57Z; 22.1; 20.5
2026-01-23T11:04:57Z; 21.9; 20.5
2026-01-23T11:03:54Z; 22.1; 20.5
2026-01-23T11:02:54Z; 22.3; 20.5
2026-01-23T11:01:54Z; 22.4; 20.5
2026-01-23T11:00:54Z; 22.2; 20.5
2026-01-23T10:59:54Z; 22.6; 20.5
2026-01-23T10:58:52Z; 22.6; 20.5
2026-01-23T10:57:52Z; 22.4; 20.5
2026-01-23T10:56:52Z; 22.5; 20.5
2026-01-23T10:55:52Z; 22.9; 20.5
2026-01-23T10:54:52Z; 22.7; 20.5
2026-01-23T10:53:51Z; 22.4; 20.5
2026-01-23T10:52:51Z; 22.3; 20.5
2026-01-23T10:51:51Z; 21.5; 20.5
2026-01-23T10:50:51Z; 21.8; 20.5
2026-01-23T10:49:51Z; 22.1; 20.5
2026-01-23T10:48:49Z; 22.4; 20.5
2026-01-23T10:47:49Z; 22.2; 20.5
2026-01-23T10:46:49Z; 22.4; 20.5
2026-01-23T10:45:49Z; 22.5; 20.5
2026-01-23T10:44:49Z; 22.3; 20.5
2026-01-23T10:43:47Z; 22.3; 20.5
2026-01-23T10:42:47Z; 22.0; 20.5
2026-01-23T10:41:47Z; 22.3; 20.5
2026-01-23T10:40:47Z; 22.2; 20.5
2026-01-23T10:39:47Z; 22.4; 20.5
2026-01-23T10:38:45Z; 22.4; 20.5
2026-01-23T10:37:45Z; 22.1; 20.5
2026-01-23T10:36:45Z; 22.2; 20.5
2026-01-23T10:35:45Z; 22.3; 20.5
2026-01-23T10:34:45Z; 22.0; 20.5
2026-01-23T10:33:43Z; 22.0; 20.5
2026-01-23T10:32:43Z; 22.0; 20.5
2026-01-23T10:31:43Z; 21.9; 20.5
2026-01-23T10:30:43Z; 22.2; 20.5
2026-01-23T10:29:43Z; 21.9; 20.5
2026-01-23T10:28:41Z; 21.3; 20.5
2026-01-23T10:27:41Z; 21.5; 20.5
2026-01-23T10:26:41Z; 21.4; 20.5
2026-01-23T10:25:41Z; 21.8; 20.5
2026-01-23T10:24:41Z; 21.7; 20.5
2026-01-23T10:23:39Z; 21.9; 20.5
2026-01-23T10:22:39Z; 21.9; 20.5
2026-01-23T10:21:39Z; 21.6; 20.5
2026-01-23T10:20:39Z; 21.7; 20.5
2026-01-23T10:19:39Z; 21.6; 20.5
2026-01-23T10:18:37Z; 22.1; 20.5
2026-01-23T10:17:37Z; 22.0; 20.5
2026-01-23T10:16:37Z; 22.1; 20.5
2026-01-23T10:15:37Z; 22.2; 20.5
2026-01-23T10:14:37Z; 22.1; 20.5
2026-01-23T10:13:34Z; 22.2; 20.5
2026-01-23T10:12:34Z; 22.2; 20.5
2026-01-23T10:11:34Z; 21.3; 20.5
2026-01-23T10:10:34Z; 22.3; 20.5
2026-01-23T10:09:34Z; 22.4; 20.5
2026-01-23T10:08:33Z; 22.4; 20.5
2026-01-23T10:07:33Z; 22.5; 20.5
2026-01-23T10:06:33Z; 22.5; 20.5
2026-01-23T10:05:33Z; 22.5; 20.5
2026-01-23T10:04:33Z; 22.5; 20.5
2026-01-23T10:03:31Z; 22.4; 20.5
2026-01-23T10:02:31Z; 22.4; 20.5
2026-01-23T10:01:31Z; 22.3; 20.5
2026-01-23T10:00:31Z; 22.4; 20.5
2026-01-23T09:59:31Z; 22.4; 20.5
2026-01-23T09:58:29Z; 22.3; 20.5
2026-01-23T09:57:29Z; 22.1; 20.5
2026-01-23T09:56:29Z; 21.9; 20.5
2026-01-23T09:55:29Z; 21.8; 20.5
2026-01-23T09:54:29Z; 22.0; 20.5
2026-01-23T09:53:27Z; 22.5; 20.5
2026-01-23T09:52:27Z; 22.5; 20.5
2026-01-23T09:51:27Z; 22.3; 20.5
2026-01-23T09:50:27Z; 22.1; 20.5
2026-01-23T09:49:27Z; 22.3; 20.5
2026-01-23T09:48:25Z; 22.5; 20.5
2026-01-23T09:47:25Z; 22.3; 20.5
2026-01-23T09:46:25Z; 22.4; 20.5
2026-01-23T09:45:25Z; 22.2; 20.5
2026-01-23T09:44:25Z; 22.7; 20.5
2026-01-23T09:43:23Z; 22.3; 20.5
2026-01-23T09:42:23Z; 22.4; 20.5
2026-01-23T09:41:23Z; 22.4; 20.5
2026-01-23T09:40:23Z; 22.1; 20.5
2026-01-23T09:39:23Z; 22.4; 20.5
2026-01-23T09:38:21Z; 22.3; 20.5
2026-01-23T09:37:21Z; 21.7; 20.5
2026-01-23T09:36:21Z; 22.5; 20.5
2026-01-23T09:35:21Z; 21.6; 20.5
2026-01-23T09:34:21Z; 22.7; 20.5
2026-01-23T09:33:20Z; 22.5; 20.5
2026-01-23T09:32:20Z; 22.6; 20.4
2026-01-23T09:31:20Z; 21.9; 20.4
2026-01-23T09:30:20Z; 22.2; 20.4
2026-01-23T09:29:20Z; 22.6; 20.4
2026-01-23T09:28:17Z; 22.7; 20.4
2026-01-23T09:27:17Z; 22.7; 20.4
2026-01-23T09:26:17Z; 22.8; 20.4
2026-01-23T09:25:17Z; 22.6; 20.4
2026-01-23T09:24:17Z; 22.5; 20.4
2026-01-23T09:23:15Z; 22.5; 20.4
2026-01-23T09:22:15Z; 22.7; 20.4
2026-01-23T09:21:15Z; 22.9; 20.4
2026-01-23T09:20:15Z; 22.8; 20.4
2026-01-23T09:19:15Z; 22.8; 20.4
2026-01-23T09:18:13Z; 22.6; 20.4
2026-01-23T09:17:13Z; 22.6; 20.4
2026-01-23T09:16:13Z; 22.6; 20.4
2026-01-23T09:15:13Z; 23.0; 20.4
2026-01-23T09:14:13Z; 22.4; 20.4
2026-01-23T09:13:12Z; 22.4; 20.4
2026-01-23T09:12:12Z; 22.7; 20.4
2026-01-23T09:11:12Z; 22.5; 20.4
2026-01-23T09:10:12Z; 22.6; 20.4
2026-01-23T09:09:12Z; 22.8; 20.4
2026-01-23T09:08:09Z; 22.8; 20.4
2026-01-23T09:07:09Z; 22.8; 20.4
2026-01-23T09:06:09Z; 22.8; 20.4
2026-01-23T09:05:09Z; 22.9; 20.4
2026-01-23T09:04:09Z; 22.8; 20.4
2026-01-23T09:03:08Z; 22.7; 20.4
2026-01-23T09:02:08Z; 22.9; 20.4
2026-01-23T09:01:08Z; 23.1; 20.3
2026-01-23T09:00:08Z; 22.7; 20.4
2026-01-23T08:59:08Z; 22.8; 20.4
2026-01-23T08:58:06Z; 22.5; 20.4
2026-01-23T08:57:06Z; 23.0; 20.4
2026-01-23T08:56:06Z; 22.6; 20.3
2026-01-23T08:55:06Z; 22.5; 20.4
2026-01-23T08:54:06Z; 22.7; 20.4
2026-01-23T08:53:03Z; 22.9; 20.4
2026-01-23T08:52:03Z; 23.0; 20.3
2026-01-23T08:51:03Z; 22.6; 20.4
2026-01-23T08:50:03Z; 22.4; 20.4
2026-01-23T08:49:03Z; 22.3; 20.4
2026-01-23T08:48:01Z; 22.6; 20.4
2026-01-23T08:47:01Z; 22.6; 20.4
2026-01-23T08:46:01Z; 22.8; 20.4
2026-01-23T08:45:01Z; 23.0; 20.4
2026-01-23T08:44:01Z; 22.9; 20.4
2026-01-23T08:42:59Z; 22.9; 20.4
2026-01-23T08:41:59Z; 22.7; 20.4
2026-01-23T08:40:59Z; 22.9; 20.4
2026-01-23T08:39:59Z; 23.0; 20.4
2026-01-23T08:38:59Z; 23.1; 20.4
2026-01-23T08:37:57Z; 22.8; 20.4
2026-01-23T08:36:57Z; 22.9; 20.4
2026-01-23T08:35:57Z; 22.7; 20.4
2026-01-23T08:34:57Z; 23.1; 20.4
2026-01-23T08:33:57Z; 22.8; 20.4
2026-01-23T08:32:55Z; 22.6; 20.4
2026-01-23T08:31:55Z; 22.7; 20.4
2026-01-23T08:30:55Z; 22.7; 20.4
2026-01-23T08:29:55Z; 22.9; 20.4
2026-01-23T08:28:55Z; 22.8; 20.4
2026-01-23T08:27:54Z; 23.0; 20.4
2026-01-23T08:26:54Z; 23.0; 20.4
2026-01-23T08:25:54Z; 22.5; 20.4
2026-01-23T08:24:54Z; 23.1; 20.4
2026-01-23T08:23:54Z; 23.0; 20.4
2026-01-23T08:22:52Z; 22.3; 20.4
2026-01-23T08:21:52Z; 22.9; 20.4
2026-01-23T08:20:52Z; 23.1; 20.4
2026-01-23T08:19:52Z; 22.6; 20.4
2026-01-23T08:18:52Z; 23.2; 20.4
2026-01-23T08:17:46Z; 23.3; 20.4
2026-01-23T08:16:46Z; 23.2; 20.4
2026-01-23T08:15:46Z; 23.5; 20.4
2026-01-23T08:14:46Z; 23.0; 20.4
2026-01-23T08:13:46Z; 23.5; 20.4
2026-01-23T08:12:44Z; 23.3; 20.4
2026-01-23T08:11:44Z; 23.3; 20.4
2026-01-23T08:10:44Z; 23.6; 20.4
2026-01-23T08:09:44Z; 23.2; 20.4
2026-01-23T08:08:44Z; 23.3; 20.4
2026-01-23T08:07:41Z; 23.3; 20.4
2026-01-23T08:06:41Z; 23.3; 20.4
2026-01-23T08:05:41Z; 23.5; 20.4
2026-01-23T08:04:41Z; 23.4; 20.4
2026-01-23T08:03:41Z; 23.5; 20.4
2026-01-23T08:02:39Z; 23.7; 20.4
2026-01-23T08:01:39Z; 23.3; 20.4
2026-01-23T08:00:39Z; 23.6; 20.4
2026-01-23T07:59:39Z; 23.4; 20.4
2026-01-23T07:58:39Z; 23.8; 20.4
2026-01-23T07:57:36Z; 23.4; 20.4
2026-01-23T07:56:36Z; 23.6; 20.4
2026-01-23T07:55:36Z; 24.0; 20.4
2026-01-23T07:54:36Z; 23.4; 20.4
2026-01-23T07:53:36Z; 23.8; 20.4
2026-01-23T07:52:35Z; 23.5; 20.4
2026-01-23T07:51:35Z; 23.7; 20.4
2026-01-23T07:50:35Z; 23.7; 20.4
2026-01-23T07:49:35Z; 24.0; 20.4
2026-01-23T07:48:35Z; 23.7; 20.4
2026-01-23T07:47:32Z; 23.5; 20.4
2026-01-23T07:46:32Z; 24.1; 20.4
2026-01-23T07:45:32Z; 23.6; 20.4
2026-01-23T07:44:32Z; 23.6; 20.4
2026-01-23T07:43:32Z; 23.6; 20.4
2026-01-23T07:42:30Z; 23.4; 20.4
2026-01-23T07:41:30Z; 22.4; 20.4
2026-01-23T07:40:30Z; 22.9; 20.4
2026-01-23T07:39:30Z; 23.7; 20.4
2026-01-23T07:38:30Z; 22.9; 20.4
2026-01-23T07:37:27Z; 24.2; 20.5
2026-01-23T07:36:27Z; 24.1; 20.4
2026-01-23T07:35:27Z; 24.1; 20.4
2026-01-23T07:34:27Z; 24.6; 20.5
2026-01-23T07:33:27Z; 24.1; 20.5
2026-01-23T07:32:26Z; 24.6; 20.5
2026-01-23T07:31:26Z; 24.4; 20.5
2026-01-23T07:30:26Z; 24.5; 20.5
2026-01-23T07:29:26Z; 24.4; 20.4
2026-01-23T07:28:26Z; 24.6; 20.5
2026-01-23T07:27:24Z; 24.6; 20.5
2026-01-23T07:26:24Z; 25.0; 20.5
2026-01-23T07:25:24Z; 24.3; 20.5
2026-01-23T07:24:24Z; 24.8; 20.5
2026-01-23T07:23:24Z; 24.9; 20.5
2026-01-23T07:22:22Z; 24.7; 20.5
2026-01-23T07:21:22Z; 24.8; 20.5
2026-01-23T07:20:22Z; 24.8; 20.5
2026-01-23T07:19:22Z; 25.0; 20.5
2026-01-23T07:18:22Z; 24.9; 20.5
2026-01-23T07:17:19Z; 24.9; 20.5
2026-01-23T07:16:19Z; 25.1; 20.5
2026-01-23T07:15:19Z; 25.1; 20.5
2026-01-23T07:14:19Z; 25.1; 20.5
2026-01-23T07:13:19Z; 25.0; 20.6
2026-01-23T07:12:17Z; 25.0; 20.6
2026-01-23T07:11:17Z; 25.2; 20.5
2026-01-23T07:10:17Z; 25.5; 20.6
2026-01-23T07:09:17Z; 25.7; 20.5
2026-01-23T07:08:17Z; 26.1; 20.5
2026-01-23T07:07:15Z; 25.4; 20.6
2026-01-23T07:06:15Z; 25.5; 20.5
2026-01-23T07:05:15Z; 25.5; 20.5
2026-01-23T07:04:15Z; 25.7; 20.5
2026-01-23T07:03:15Z; 25.8; 20.6
2026-01-23T07:02:13Z; 25.8; 20.6
2026-01-23T07:01:13Z; 26.0; 20.6
2026-01-23T07:00:13Z; 26.1; 20.6
2026-01-23T06:59:13Z; 26.1; 20.6
2026-01-23T06:58:13Z; 26.3; 20.6
2026-01-23T06:57:12Z; 26.3; 20.6
2026-01-23T06:56:12Z; 26.1; 20.6
2026-01-23T06:55:12Z; 26.3; 20.6
2026-01-23T06:54:12Z; 26.3; 20.7
2026-01-23T06:53:12Z; 26.2; 20.6
2026-01-23T06:52:09Z; 25.9; 20.6
2026-01-23T06:51:09Z; 26.9; 20.6
2026-01-23T06:50:09Z; 26.8; 20.6
2026-01-23T06:49:09Z; 26.7; 20.7
2026-01-23T06:48:09Z; 26.8; 20.6
2026-01-23T06:47:08Z; 26.6; 20.6
2026-01-23T06:46:08Z; 26.6; 20.6
2026-01-23T06:45:08Z; 26.7; 20.6
2026-01-23T06:44:08Z; 26.7; 20.6
2026-01-23T06:43:08Z; 26.8; 20.6
2026-01-23T06:42:06Z; 26.6; 20.6
2026-01-23T06:41:06Z; 26.7; 20.7
2026-01-23T06:40:06Z; 26.5; 20.7
2026-01-23T06:39:06Z; 26.8; 20.7
2026-01-23T06:38:06Z; 26.7; 20.7
2026-01-23T06:37:03Z; 26.8; 20.7
2026-01-23T06:36:03Z; 26.7; 20.7
2026-01-23T06:35:03Z; 26.7; 20.7
2026-01-23T06:34:03Z; 26.6; 20.7
2026-01-23T06:33:03Z; 26.7; 20.7
2026-01-23T06:32:02Z; 26.7; 20.7
2026-01-23T06:31:02Z; 26.7; 20.7
2026-01-23T06:30:02Z; 26.6; 20.7
2026-01-23T06:29:02Z; 26.5; 20.7
2026-01-23T06:28:02Z; 26.5; 20.7
2026-01-23T06:26:59Z; 26.6; 20.7
2026-01-23T06:25:59Z; 26.5; 20.8
2026-01-23T06:24:59Z; 26.6; 20.8
2026-01-23T06:23:59Z; 26.4; 20.8
2026-01-23T06:22:59Z; 26.4; 20.8
2026-01-23T06:21:58Z; 26.5; 20.8
2026-01-23T06:20:58Z; 26.7; 20.8
2026-01-23T06:19:58Z; 26.5; 20.8
2026-01-23T06:18:58Z; 26.4; 20.8
2026-01-23T06:17:58Z; 26.2; 20.8
2026-01-23T06:16:56Z; 26.5; 20.9
2026-01-23T06:15:56Z; 26.7; 20.9
2026-01-23T06:14:56Z; 26.5; 20.9
2026-01-23T06:13:56Z; 26.7; 20.9
2026-01-23T06:12:56Z; 26.9; 20.9
2026-01-23T06:11:54Z; 26.5; 20.9
2026-01-23T06:10:54Z; 26.7; 21.0
2026-01-23T06:09:54Z; 26.5; 21.0
2026-01-23T06:08:54Z; 26.4; 21.0
2026-01-23T06:07:54Z; 26.9; 21.0
2026-01-23T06:06:52Z; 26.1; 21.0
2026-01-23T06:05:52Z; 26.3; 21.0
2026-01-23T06:04:52Z; 26.2; 21.1
2026-01-23T06:03:52Z; 26.3; 21.1
2026-01-23T06:02:52Z; 26.3; 21.1
2026-01-23T06:01:49Z; 26.4; 21.1
2026-01-23T06:00:49Z; 26.2; 21.1
2026-01-23T05:59:49Z; 26.4; 21.2
2026-01-23T05:58:49Z; 26.3; 21.2
2026-01-23T05:57:49Z; 26.1; 21.2
2026-01-23T05:56:46Z; 26.1; 21.2
2026-01-23T05:55:46Z; 26.0; 21.3
2026-01-23T05:54:46Z; 26.0; 21.3
2026-01-23T05:53:46Z; 26.0; 21.3
2026-01-23T05:52:46Z; 25.7; 21.4
2026-01-23T05:51:44Z; 25.9; 21.4
2026-01-23T05:50:44Z; 25.9; 21.4
2026-01-23T05:49:44Z; 25.9; 21.5
2026-01-23T05:48:44Z; 25.9; 21.5
2026-01-23T05:47:44Z; 25.9; 21.5
2026-01-23T05:46:41Z; 25.7; 21.6
2026-01-23T05:45:41Z; 25.6; 21.6
2026-01-23T05:44:41Z; 25.6; 21.7
2026-01-23T05:43:41Z; 25.6; 21.7
2026-01-23T05:42:41Z; 25.6; 21.8
2026-01-23T05:41:40Z; 25.7; 21.8
2026-01-23T05:40:40Z; 25.6; 21.9
2026-01-23T05:39:40Z; 25.7; 22.0
2026-01-23T05:38:40Z; 25.5; 22.0
2026-01-23T05:37:40Z; 25.5; 22.1
2026-01-23T05:36:37Z; 25.6; 22.2
2026-01-23T05:35:37Z; 25.7; 22.2
2026-01-23T05:34:37Z; 25.5; 22.3
2026-01-23T05:33:37Z; 25.5; 22.4
2026-01-23T05:32:37Z; 25.3; 22.5
2026-01-23T05:31:36Z; 25.2; 22.5
2026-01-23T05:30:36Z; 25.1; 22.6
2026-01-23T05:29:36Z; 24.0; 22.8
2026-01-23T05:28:36Z; 24.8; 22.9
2026-01-23T05:27:36Z; 24.7; 23.0
2026-01-23T05:26:34Z; 24.1; 23.1
2026-01-23T05:25:34Z; 24.3; 23.3
2026-01-23T05:24:34Z; 25.1; 23.4
2026-01-23T05:23:34Z; 24.1; 23.6
2026-01-23T05:22:34Z; 24.0; 23.8
2026-01-23T05:21:32Z; 23.7; 24.0
2026-01-23T05:20:32Z; 23.7; 24.3
2026-01-23T05:19:32Z; 23.9; 24.5
2026-01-23T05:18:32Z; 23.5; 24.8
2026-01-23T05:17:32Z; 23.7; 25.1
2026-01-23T05:16:30Z; 23.1; 25.5
2026-01-23T05:15:30Z; 22.3; 25.9
2026-01-23T05:14:30Z; 21.8; 26.4
2026-01-23T05:13:30Z; 21.3; 27.0
2026-01-23T05:12:30Z; 21.3; 27.6
2026-01-23T05:11:28Z; 20.6; 28.4
2026-01-23T05:10:28Z; 19.6; 29.3
2026-01-23T05:09:28Z; 19.4; 30.3
2026-01-23T05:08:28Z; 17.8; 31.5
2026-01-23T05:07:28Z; 18.9; 32.7
2026-01-23T05:06:26Z; 18.6; 33.9
2026-01-23T05:05:26Z; 19.9; 34.7
2026-01-23T05:04:26Z; 50.1; 34.8
2026-01-23T05:03:26Z; 50.0; 34.8
2026-01-23T05:02:26Z; 50.0; 34.8
2026-01-23T05:01:24Z; 50.0; 34.8
2026-01-23T05:00:24Z; 50.1; 34.9
2026-01-23T04:59:24Z; 50.1; 34.8
2026-01-23T04:58:24Z; 50.0; 34.8
2026-01-23T04:57:24Z; 50.0; 34.8
2026-01-23T04:56:22Z; 50.0; 34.8
2026-01-23T04:55:22Z; 50.1; 34.8
2026-01-23T04:54:22Z; 50.1; 34.8
2026-01-23T04:53:22Z; 50.1; 34.8
2026-01-23T04:52:22Z; 50.0; 34.8
2026-01-23T04:51:19Z; 50.0; 34.8
2026-01-23T04:50:19Z; 50.0; 34.8
2026-01-23T04:49:19Z; 50.0; 34.8
2026-01-23T04:48:19Z; 50.0; 34.8
2026-01-23T04:47:19Z; 50.1; 34.9
2026-01-23T04:46:18Z; 50.0; 34.8
2026-01-23T04:45:18Z; 50.1; 34.8
2026-01-23T04:44:18Z; 50.0; 34.8
2026-01-23T04:43:18Z; 50.1; 34.8
2026-01-23T04:42:18Z; 50.1; 34.8
2026-01-23T04:41:16Z; 50.1; 34.8
2026-01-23T04:40:16Z; 50.1; 34.8
2026-01-23T04:39:16Z; 50.0; 34.8
2026-01-23T04:38:16Z; 50.0; 34.8
2026-01-23T04:37:16Z; 50.0; 34.8
2026-01-23T04:36:13Z; 50.0; 34.8
2026-01-23T04:35:13Z; 50.0; 34.8
2026-01-23T04:34:13Z; 50.1; 34.8
2026-01-23T04:33:13Z; 50.0; 34.8
2026-01-23T04:32:13Z; 50.1; 34.8
2026-01-23T04:31:11Z; 50.0; 34.8
2026-01-23T04:30:11Z; 50.1; 34.9
2026-01-23T04:29:11Z; 50.0; 34.9
2026-01-23T04:28:11Z; 50.1; 34.8
2026-01-23T04:27:11Z; 50.1; 34.8
2026-01-23T04:26:10Z; 50.0; 34.8
2026-01-23T04:25:10Z; 50.1; 34.9
2026-01-23T04:24:10Z; 50.0; 34.9
2026-01-23T04:23:10Z; 50.1; 34.8
2026-01-23T04:22:10Z; 50.0; 34.9
2026-01-23T04:21:08Z; 50.0; 34.8
2026-01-23T04:20:08Z; 50.1; 34.8
2026-01-23T04:19:08Z; 50.0; 34.8
2026-01-23T04:18:08Z; 50.0; 34.8
2026-01-23T04:17:08Z; 50.0; 34.8
2026-01-23T04:16:06Z; 50.1; 34.8
2026-01-23T04:15:06Z; 50.0; 34.8
2026-01-23T04:14:06Z; 50.0; 34.8
2026-01-23T04:13:06Z; 50.0; 34.8
2026-01-23T04:12:06Z; 50.0; 34.9
2026-01-23T04:11:04Z; 50.0; 34.8
2026-01-23T04:10:04Z; 50.0; 34.8
2026-01-23T04:09:04Z; 50.1; 34.8
2026-01-23T04:08:04Z; 50.1; 34.8
2026-01-23T04:07:04Z; 50.0; 34.8
2026-01-23T04:06:02Z; 50.0; 34.8
2026-01-23T04:05:02Z; 50.0; 34.9
2026-01-23T04:04:02Z; 50.0; 34.8
2026-01-23T04:03:02Z; 50.0; 34.8
2026-01-23T04:02:02Z; 50.1; 34.9
2026-01-23T04:01:00Z; 50.1; 34.8
2026-01-23T04:00:00Z; 50.1; 34.8
2026-01-23T03:59:00Z; 50.1; 34.8
2026-01-23T03:58:00Z; 50.1; 34.8
2026-01-23T03:57:00Z; 50.0; 34.8
2026-01-23T03:55:58Z; 50.0; 34.9
2026-01-23T03:54:58Z; 50.0; 34.8
2026-01-23T03:53:58Z; 50.1; 34.9
2026-01-23T03:52:58Z; 50.0; 34.8
2026-01-23T03:51:58Z; 50.1; 34.9
2026-01-23T03:50:56Z; 50.0; 34.8
2026-01-23T03:49:56Z; 50.0; 34.8
2026-01-23T03:48:56Z; 50.0; 34.8
2026-01-23T03:47:56Z; 50.0; 34.8
2026-01-23T03:46:56Z; 50.0; 34.9
2026-01-23T03:45:54Z; 50.0; 34.9
2026-01-23T03:44:54Z; 50.0; 34.8
2026-01-23T03:43:54Z; 50.0; 34.8
2026-01-23T03:42:54Z; 50.0; 34.8
2026-01-23T03:41:54Z; 50.1; 34.8
2026-01-23T03:40:52Z; 50.0; 34.8
2026-01-23T03:39:52Z; 50.0; 34.9
