Serial: 350457791342064_20260122
Time; Humidity; Temperature
2026-01-23T06:55:47Z; 29.2; 20.6
2026-01-23T06:50:47Z; 29.6; 20.6
2026-01-23T06:45:45Z; 29.4; 20.7
2026-01-23T06:40:45Z; 28.9; 20.7
2026-01-23T06:35:45Z; 29.1; 20.7
2026-01-23T06:30:45Z; 28.9; 20.8
2026-01-23T06:25:43Z; 28.7; 20.8
2026-01-23T06:20:43Z; 29.2; 20.8
2026-01-23T06:15:43Z; 29.4; 20.9
2026-01-23T06:10:43Z; 29.1; 21.0
2026-01-23T06:05:41Z; 28.9; 21.1
2026-01-23T06:00:41Z; 29.2; 21.2
2026-01-23T05:55:41Z; 28.4; 21.3
2026-01-23T05:50:41Z; 28.9; 21.5
2026-01-23T05:45:39Z; 28.3; 21.7
2026-01-23T05:40:39Z; 28.8; 21.9
2026-01-23T05:35:39Z; 28.5; 22.2
2026-01-23T05:30:39Z; 28.0; 22.6
2026-01-23T05:25:34Z; 26.7; 23.2
2026-01-23T05:20:34Z; 26.9; 24.2
2026-01-23T05:15:34Z; 25.2; 25.8
2026-01-23T05:10:34Z; 22.9; 29.3
2026-01-23T05:05:33Z; 27.4; 34.8
2026-01-23T05:00:33Z; 50.6; 34.9
2026-01-23T04:55:33Z; 50.6; 34.9
2026-01-23T04:50:33Z; 50.6; 34.9
2026-01-23T04:45:31Z; 50.6; 34.9
2026-01-23T04:40:31Z; 50.7; 34.9
2026-01-23T04:35:31Z; 50.7; 34.9
2026-01-23T04:30:31Z; 50.6; 34.9
2026-01-23T04:25:29Z; 50.7; 34.9
2026-01-23T04:20:29Z; 50.6; 34.9
2026-01-23T04:15:29Z; 50.6; 34.9
2026-01-23T04:10:29Z; 50.6; 34.9
2026-01-23T04:05:27Z; 50.7; 34.9
2026-01-23T04:00:27Z; 50.7; 34.9
2026-01-23T03:55:27Z; 50.6; 34.9
2026-01-23T03:50:27Z; 50.6; 34.9
2026-01-23T03:45:25Z; 50.6; 34.9
2026-01-23T03:40:25Z; 50.7; 34.9
2026-01-23T03:35:25Z; 50.6; 34.9
2026-01-23T03:30:25Z; 50.7; 34.9
2026-01-23T03:25:22Z; 50.6; 34.9
2026-01-23T03:20:22Z; 50.6; 34.9
2026-01-23T03:15:22Z; 50.6; 34.9
2026-01-23T03:10:22Z; 50.7; 34.9
2026-01-23T03:05:21Z; 50.6; 34.9
2026-01-23T03:00:21Z; 50.6; 34.9
2026-01-23T02:55:21Z; 50.7; 34.9
2026-01-23T02:50:21Z; 50.7; 34.9
2026-01-23T02:45:19Z; 50.7; 34.9
2026-01-23T02:40:19Z; 50.6; 34.9
2026-01-23T02:35:19Z; 50.6; 34.9
2026-01-23T02:30:19Z; 50.6; 34.9
2026-01-23T02:25:18Z; 50.6; 34.9
2026-01-23T02:20:18Z; 50.6; 34.9
2026-01-23T02:15:18Z; 50.6; 34.9
2026-01-23T02:10:18Z; 50.6; 34.9
2026-01-23T02:05:16Z; 50.6; 34.9
2026-01-23T02:00:16Z; 50.6; 34.9
2026-01-23T01:55:16Z; 50.6; 34.9
2026-01-23T01:50:16Z; 50.6; 34.9
2026-01-23T01:45:14Z; 50.6; 34.9
2026-01-23T01:40:14Z; 50.6; 34.9
2026-01-23T01:35:14Z; 50.6; 34.9
2026-01-23T01:30:14Z; 50.6; 34.9
2026-01-23T01:25:11Z; 50.6; 34.9
2026-01-23T01:20:11Z; 50.7; 34.9
2026-01-23T01:15:11Z; 50.6; 34.9
2026-01-23T01:10:11Z; 50.6; 34.9
2026-01-23T01:05:09Z; 50.7; 34.9
2026-01-23T01:00:09Z; 50.6; 34.9
2026-01-23T00:55:09Z; 50.6; 34.9
2026-01-23T00:50:09Z; 50.7; 34.9
2026-01-23T00:45:05Z; 50.7; 34.9
2026-01-23T00:40:05Z; 50.7; 34.9
2026-01-23T00:35:05Z; 50.6; 34.9
2026-01-23T00:30:05Z; 50.7; 34.9
2026-01-23T00:25:04Z; 50.7; 34.9
2026-01-23T00:20:04Z; 50.7; 34.9
2026-01-23T00:15:04Z; 50.7; 34.9
2026-01-23T00:10:04Z; 50.7; 34.9
2026-01-23T00:05:02Z; 50.8; 34.8
2026-01-23T00:00:02Z; 50.7; 34.9
2026-01-22T23:55:02Z; 50.8; 34.9
2026-01-22T23:50:02Z; 50.9; 34.8
2026-01-22T23:44:59Z; 50.9; 34.8
2026-01-22T23:39:59Z; 51.0; 34.8
2026-01-22T23:34:59Z; 51.1; 34.7
2026-01-22T23:29:59Z; 51.3; 34.7
2026-01-22T23:24:56Z; 51.5; 34.6
2026-01-22T23:19:56Z; 51.8; 34.5
2026-01-22T23:14:56Z; 52.3; 34.3
2026-01-22T23:09:56Z; 52.9; 34.0
2026-01-22T23:04:54Z; 54.8; 33.4
2026-01-22T22:59:54Z; 48.6; 31.6
2026-01-22T22:54:54Z; 52.2; 28.9
2026-01-22T22:49:54Z; 55.8; 26.3
2026-01-22T22:44:52Z; 67.8; 24.9
2026-01-22T22:39:52Z; 77.0; 24.9
2026-01-22T22:34:52Z; 76.9; 24.9
2026-01-22T22:29:52Z; 76.9; 24.9
2026-01-22T22:24:50Z; 76.9; 24.9
2026-01-22T22:19:50Z; 76.9; 24.9
2026-01-22T22:14:50Z; 76.8; 24.9
2026-01-22T22:09:50Z; 76.8; 24.9
2026-01-22T22:04:48Z; 76.8; 24.9
2026-01-22T21:59:48Z; 76.7; 24.9
2026-01-22T21:54:48Z; 76.7; 24.9
2026-01-22T21:49:48Z; 76.6; 24.9
2026-01-22T21:44:46Z; 76.6; 24.9
2026-01-22T21:39:46Z; 76.5; 24.9
2026-01-22T21:34:46Z; 76.4; 24.9
2026-01-22T21:29:46Z; 76.5; 24.9
2026-01-22T21:24:44Z; 76.3; 24.9
2026-01-22T21:19:44Z; 76.3; 24.9
2026-01-22T21:14:44Z; 76.1; 24.9
2026-01-22T21:09:44Z; 75.9; 24.9
2026-01-22T21:04:42Z; 75.9; 24.9
2026-01-22T20:59:42Z; 75.7; 24.9
2026-01-22T20:54:42Z; 75.3; 24.9
2026-01-22T20:49:42Z; 74.9; 25.0
2026-01-22T20:44:40Z; 74.2; 25.0
2026-01-22T20:39:40Z; 68.6; 24.9
2026-01-22T20:34:40Z; 49.8; 24.9
2026-01-22T20:29:40Z; 49.8; 24.9
2026-01-22T20:24:38Z; 49.8; 24.9
2026-01-22T20:19:38Z; 49.8; 24.9
2026-01-22T20:14:38Z; 49.7; 24.9
2026-01-22T20:09:38Z; 49.7; 24.9
2026-01-22T20:04:36Z; 49.7; 24.9
2026-01-22T19:59:36Z; 49.7; 24.9
2026-01-22T19:54:36Z; 49.7; 24.9
2026-01-22T19:49:36Z; 49.7; 24.9
2026-01-22T19:44:34Z; 49.7; 24.9
2026-01-22T19:39:34Z; 49.7; 24.9
2026-01-22T19:34:34Z; 49.6; 24.9
2026-01-22T19:29:34Z; 49.6; 24.9
2026-01-22T19:24:31Z; 49.6; 24.9
2026-01-22T19:19:31Z; 49.6; 24.9
2026-01-22T19:14:31Z; 49.5; 24.9
2026-01-22T19:09:31Z; 49.5; 24.9
2026-01-22T19:04:29Z; 49.5; 24.9
2026-01-22T18:59:29Z; 49.4; 24.9
2026-01-22T18:54:29Z; 49.3; 24.9
2026-01-22T18:49:29Z; 49.1; 24.9
2026-01-22T18:44:28Z; 48.6; 24.9
2026-01-22T18:39:28Z; 48.0; 25.0
2026-01-22T18:34:28Z; 42.4; 24.9
2026-01-22T18:29:28Z; 24.8; 24.9
2026-01-22T18:24:26Z; 24.8; 24.9
2026-01-22T18:19:26Z; 24.8; 24.8
2026-01-22T18:14:26Z; 24.9; 24.9
2026-01-22T18:09:26Z; 24.9; 24.9
2026-01-22T18:04:24Z; 24.9; 24.8
2026-01-22T17:59:24Z; 24.9; 24.9
2026-01-22T17:54:24Z; 24.9; 24.9
2026-01-22T17:49:24Z; 24.9; 24.8
2026-01-22T17:44:23Z; 25.0; 24.9
2026-01-22T17:39:23Z; 24.9; 24.8
2026-01-22T17:34:23Z; 25.1; 24.9
2026-01-22T17:29:23Z; 25.0; 24.8
2026-01-22T17:24:21Z; 25.0; 24.8
2026-01-22T17:19:21Z; 25.0; 24.8
2026-01-22T17:14:21Z; 25.0; 24.8
2026-01-22T17:09:21Z; 25.1; 24.8
2026-01-22T17:04:19Z; 25.4; 24.8
2026-01-22T16:59:19Z; 25.5; 24.7
2026-01-22T16:54:19Z; 25.6; 24.7
2026-01-22T16:49:19Z; 25.6; 24.6
2026-01-22T16:44:17Z; 25.9; 24.5
2026-01-22T16:39:17Z; 26.2; 24.3
2026-01-22T16:34:17Z; 26.5; 24.0
2026-01-22T16:29:17Z; 28.0; 23.3
2026-01-22T16:24:15Z; 29.1; 21.5
2026-01-22T16:19:15Z; 30.3; 18.7
2026-01-22T16:14:15Z; 47.0; 16.0
2026-01-22T16:09:15Z; 75.2; 14.9
2026-01-22T16:04:13Z; 76.0; 14.9
2026-01-22T15:59:13Z; 75.9; 14.9
2026-01-22T15:54:13Z; 76.0; 14.9
2026-01-22T15:49:13Z; 75.9; 14.9
2026-01-22T15:44:11Z; 75.8; 14.9
2026-01-22T15:39:11Z; 75.8; 14.9
2026-01-22T15:34:11Z; 75.7; 14.9
2026-01-22T15:29:11Z; 75.7; 14.9
2026-01-22T15:24:09Z; 75.7; 14.9
2026-01-22T15:19:09Z; 75.6; 14.9
2026-01-22T15:14:09Z; 75.6; 14.9
2026-01-22T15:09:09Z; 75.5; 14.9
2026-01-22T15:04:07Z; 75.5; 14.9
2026-01-22T14:59:07Z; 75.4; 14.9
2026-01-22T14:54:07Z; 75.2; 14.9
2026-01-22T14:49:07Z; 75.2; 14.9
2026-01-22T14:44:05Z; 75.0; 14.9
2026-01-22T14:39:05Z; 74.9; 14.9
2026-01-22T14:34:05Z; 74.7; 14.9
2026-01-22T14:29:05Z; 74.6; 14.9
2026-01-22T14:24:03Z; 74.2; 14.9
2026-01-22T14:19:03Z; 73.7; 14.9
2026-01-22T14:14:03Z; 72.7; 15.0
2026-01-22T14:09:03Z; 70.2; 14.9
2026-01-22T14:04:01Z; 49.1; 14.9
2026-01-22T13:59:01Z; 49.1; 14.9
2026-01-22T13:54:01Z; 49.1; 14.9
2026-01-22T13:49:01Z; 49.0; 14.9
2026-01-22T13:43:59Z; 49.0; 14.9
2026-01-22T13:38:59Z; 49.1; 14.9
2026-01-22T13:33:59Z; 49.0; 14.9
2026-01-22T13:28:59Z; 49.0; 14.9
2026-01-22T13:23:57Z; 49.0; 14.9
2026-01-22T13:18:57Z; 49.0; 14.9
2026-01-22T13:13:57Z; 49.0; 14.9
2026-01-22T13:08:57Z; 48.9; 14.9
2026-01-22T13:03:55Z; 48.9; 14.9
2026-01-22T12:58:55Z; 48.9; 14.9
2026-01-22T12:53:55Z; 48.9; 14.9
2026-01-22T12:48:55Z; 48.8; 14.9
2026-01-22T12:43:53Z; 48.8; 14.9
2026-01-22T12:38:53Z; 48.7; 14.9
2026-01-22T12:33:53Z; 48.6; 14.9
2026-01-22T12:28:53Z; 48.4; 14.9
2026-01-22T12:23:51Z; 48.3; 14.9
2026-01-22T12:18:51Z; 48.2; 14.9
2026-01-22T12:13:51Z; 47.8; 14.9
2026-01-22T12:08:51Z; 47.2; 14.9
2026-01-22T12:03:49Z; 24.6; 14.9
2026-01-22T11:58:49Z; 24.6; 14.9
2026-01-22T11:53:49Z; 24.6; 14.9
2026-01-22T11:48:49Z; 24.6; 14.9
2026-01-22T11:43:47Z; 24.6; 14.8
2026-01-22T11:38:47Z; 24.6; 14.8
2026-01-22T11:33:47Z; 24.6; 14.9
2026-01-22T11:28:47Z; 24.6; 14.9
2026-01-22T11:23:45Z; 24.6; 14.9
2026-01-22T11:18:45Z; 24.6; 14.9
2026-01-22T11:13:45Z; 24.7; 14.9
2026-01-22T11:08:45Z; 24.7; 14.9
2026-01-22T11:03:43Z; 24.6; 14.9
2026-01-22T10:58:43Z; 24.6; 14.9
2026-01-22T10:53:43Z; 24.7; 14.9
2026-01-22T10:48:43Z; 24.7; 14.9
2026-01-22T10:43:40Z; 24.7; 14.9
2026-01-22T10:38:40Z; 24.7; 14.9
2026-01-22T10:33:40Z; 24.6; 14.9
2026-01-22T10:28:40Z; 24.8; 14.9
2026-01-22T10:23:38Z; 24.8; 14.9
2026-01-22T10:08:38Z; 24.6; 15.2
2026-01-22T09:53:38Z; 25.9; 19.7
2026-01-22T09:38:38Z; 36.5; 16.4
2026-01-22T09:23:38Z; 43.3; 7.8
2026-01-22T09:08:38Z; 43.0; 7.6
2026-01-22T08:53:38Z; 42.3; 7.7
2026-01-22T08:38:38Z; 42.1; 7.8
2026-01-22T08:23:38Z; 42.1; 7.9
2026-01-22T08:08:38Z; 42.5; 7.8
2026-01-22T07:53:38Z; 42.1; 8.0
2026-01-22T07:38:38Z; 41.9; 8.2
2026-01-22T07:23:39Z; 41.5; 8.5
2026-01-22T07:08:39Z; 41.2; 8.7
2026-01-22T06:53:39Z; 40.6; 9.2
2026-01-22T06:38:39Z; 40.3; 9.6
2026-01-22T06:23:38Z; 39.7; 10.2
2026-01-22T06:08:38Z; 39.4; 10.8
2026-01-22T05:53:38Z; 39.1; 11.6
2026-01-22T05:38:38Z; 41.6; 12.1
2026-01-22T05:23:39Z; 41.4; 10.5
2026-01-22T05:08:39Z; 53.3; 0.1
2026-01-22T04:53:39Z; 43.8; -0.3
2026-01-22T04:38:39Z; 44.0; -0.3
2026-01-22T04:23:39Z; 44.0; -0.3
2026-01-22T04:08:39Z; 43.9; -0.3
2026-01-22T03:53:39Z; 44.0; -0.2
2026-01-22T03:38:39Z; 44.1; -0.2
2026-01-22T03:23:39Z; 44.4; -0.2
2026-01-22T03:08:39Z; 44.5; -0.2
2026-01-22T02:53:39Z; 44.2; -0.1
2026-01-22T02:38:39Z; 44.2; -0.1
2026-01-22T02:23:40Z; 44.3; -0.1
2026-01-22T02:08:40Z; 43.7; -0.1
