Serial: 350457791340795
Time; Humidity; Temperature
2025-10-31T05:31:28.000; 41.0; 20.0
2025-10-31T05:26:28.000; 41.1; 19.9
2025-10-31T05:21:28.000; 41.2; 19.9
2025-10-31T05:16:28.000; 41.3; 19.9
2025-10-31T05:11:28.000; 41.3; 19.9
2025-10-31T05:06:27.000; 41.3; 19.9
2025-10-31T05:01:27.000; 41.5; 20.0
2025-10-31T04:56:27.000; 41.5; 19.9
2025-10-31T04:51:27.000; 41.5; 19.9
2025-10-31T04:46:28.000; 41.6; 20.0
2025-10-31T04:41:28.000; 41.7; 20.0
2025-10-31T04:36:28.000; 41.8; 19.9
2025-10-31T04:31:28.000; 41.8; 19.9
2025-10-31T04:26:28.000; 41.9; 20.0
2025-10-31T04:21:28.000; 41.9; 20.0
2025-10-31T04:16:28.000; 41.9; 20.0
2025-10-31T04:11:28.000; 41.9; 20.0
2025-10-31T04:06:28.000; 41.9; 20.0
2025-10-31T04:01:28.000; 42.1; 20.0
2025-10-31T03:56:28.000; 42.1; 20.0
2025-10-31T03:51:28.000; 42.2; 20.0
2025-10-31T03:46:28.000; 42.2; 20.0
2025-10-31T03:41:28.000; 42.3; 20.0
2025-10-31T03:36:28.000; 42.4; 20.0
2025-10-31T03:31:28.000; 42.4; 20.0
2025-10-31T03:26:28.000; 42.5; 20.0
2025-10-31T03:21:28.000; 42.5; 20.0
2025-10-31T03:16:28.000; 42.6; 20.0
2025-10-31T03:11:28.000; 42.6; 20.0
2025-10-31T03:06:28.000; 42.7; 20.0
2025-10-31T03:01:28.000; 42.7; 20.0
2025-10-31T02:56:28.000; 42.7; 20.1
2025-10-31T02:51:28.000; 42.8; 20.1
2025-10-31T02:46:28.000; 42.8; 20.1
2025-10-31T02:41:28.000; 42.8; 20.1
2025-10-31T02:36:28.000; 42.8; 20.1
2025-10-31T02:31:28.000; 42.9; 20.1
2025-10-31T02:26:28.000; 43.0; 20.1
2025-10-31T02:21:28.000; 42.9; 20.1
2025-10-31T02:16:28.000; 43.0; 20.1
2025-10-31T02:11:28.000; 43.1; 20.1
2025-10-31T02:06:28.000; 43.1; 20.1
2025-10-31T02:01:28.000; 43.1; 20.1
2025-10-31T01:56:28.000; 43.1; 20.1
2025-10-31T01:51:28.000; 43.1; 20.2
2025-10-31T01:46:27.000; 43.0; 20.2
2025-10-31T01:41:27.000; 43.0; 20.2
2025-10-31T01:36:27.000; 43.0; 20.2
2025-10-31T01:31:27.000; 43.0; 20.2
2025-10-31T01:26:28.000; 43.0; 20.2
2025-10-31T01:21:28.000; 43.1; 20.2
2025-10-31T01:16:28.000; 43.2; 20.2
2025-10-31T01:11:28.000; 43.2; 20.2
2025-10-31T01:06:27.000; 43.2; 20.2
2025-10-31T01:01:27.000; 43.2; 20.2
2025-10-31T00:56:27.000; 43.1; 20.2
2025-10-31T00:51:27.000; 43.1; 20.2
2025-10-31T00:46:28.000; 43.1; 20.2
2025-10-31T00:41:28.000; 43.1; 20.3
2025-10-31T00:36:28.000; 43.1; 20.3
2025-10-31T00:31:28.000; 43.0; 20.3
2025-10-31T00:26:28.000; 43.1; 20.3
2025-10-31T00:21:28.000; 43.1; 20.3
2025-10-31T00:16:28.000; 43.2; 20.3
2025-10-31T00:11:28.000; 43.2; 20.3
2025-10-31T00:06:28.000; 43.2; 20.2
2025-10-31T00:01:28.000; 43.2; 20.3
2025-10-30T23:56:28.000; 43.2; 20.3
2025-10-30T23:51:28.000; 43.2; 20.3
2025-10-30T23:46:28.000; 43.1; 20.3
2025-10-30T23:41:28.000; 43.1; 20.3
2025-10-30T23:36:28.000; 43.1; 20.3
2025-10-30T23:31:28.000; 43.1; 20.3
2025-10-30T23:26:28.000; 43.1; 20.3
2025-10-30T23:21:28.000; 43.2; 20.3
2025-10-30T23:16:28.000; 43.3; 20.3
2025-10-30T23:11:28.000; 43.3; 20.3
2025-10-30T23:06:28.000; 43.3; 20.3
2025-10-30T23:01:28.000; 43.3; 20.3
2025-10-30T22:56:28.000; 43.2; 20.3
2025-10-30T22:51:28.000; 43.3; 20.4
2025-10-30T22:46:28.000; 43.2; 20.4
2025-10-30T22:41:28.000; 43.2; 20.4
2025-10-30T22:36:28.000; 43.3; 20.4
2025-10-30T22:31:28.000; 43.3; 20.4
2025-10-30T22:26:28.000; 43.2; 20.4
2025-10-30T22:21:28.000; 43.2; 20.4
2025-10-30T22:16:28.000; 43.4; 20.4
2025-10-30T22:11:28.000; 43.3; 20.4
2025-10-30T22:06:28.000; 43.4; 20.4
2025-10-30T22:01:28.000; 43.3; 20.4
2025-10-30T21:56:28.000; 43.3; 20.4
2025-10-30T21:51:28.000; 43.3; 20.4
2025-10-30T21:46:28.000; 43.3; 20.4
2025-10-30T21:41:28.000; 43.2; 20.5
2025-10-30T21:36:28.000; 43.2; 20.5
2025-10-30T21:31:28.000; 43.2; 20.5
2025-10-30T21:26:28.000; 43.3; 20.5
2025-10-30T21:21:28.000; 43.3; 20.5
2025-10-30T21:16:28.000; 43.3; 20.5
2025-10-30T21:11:28.000; 43.4; 20.5
2025-10-30T21:06:28.000; 43.3; 20.5
2025-10-30T21:01:28.000; 43.4; 20.5
2025-10-30T20:56:28.000; 43.3; 20.5
2025-10-30T20:51:28.000; 43.3; 20.5
2025-10-30T20:46:29.000; 43.3; 20.5
2025-10-30T20:41:29.000; 43.2; 20.6
2025-10-30T20:36:29.000; 43.2; 20.6
2025-10-30T20:31:29.000; 43.2; 20.6
2025-10-30T20:26:28.000; 43.3; 20.5
2025-10-30T20:21:28.000; 43.2; 20.6
2025-10-30T20:16:28.000; 43.3; 20.5
2025-10-30T20:11:28.000; 43.3; 20.5
2025-10-30T20:06:29.000; 43.3; 20.5
2025-10-30T20:01:29.000; 43.3; 20.6
2025-10-30T19:56:29.000; 43.2; 20.6
2025-10-30T19:51:29.000; 43.2; 20.6
2025-10-30T19:46:28.000; 43.2; 20.6
2025-10-30T19:41:28.000; 43.1; 20.6
2025-10-30T19:36:28.000; 43.1; 20.6
2025-10-30T19:31:28.000; 43.1; 20.7
2025-10-30T19:26:29.000; 43.1; 20.7
2025-10-30T19:21:29.000; 43.1; 20.6
2025-10-30T19:16:29.000; 43.1; 20.7
2025-10-30T19:11:29.000; 43.1; 20.6
2025-10-30T19:06:28.000; 43.1; 20.6
2025-10-30T19:01:28.000; 43.1; 20.7
2025-10-30T18:56:28.000; 43.0; 20.7
2025-10-30T18:51:28.000; 43.0; 20.7
2025-10-30T18:46:29.000; 42.9; 20.8
2025-10-30T18:41:29.000; 42.9; 20.8
2025-10-30T18:36:29.000; 42.9; 20.8
2025-10-30T18:31:29.000; 42.9; 20.8
2025-10-30T18:26:29.000; 43.0; 20.8
2025-10-30T18:21:29.000; 43.1; 20.8
2025-10-30T18:16:29.000; 43.2; 20.8
2025-10-30T18:11:29.000; 43.3; 20.8
2025-10-30T18:06:29.000; 43.3; 20.8
2025-10-30T18:01:29.000; 43.3; 20.8
2025-10-30T17:56:29.000; 43.3; 20.8
2025-10-30T17:51:29.000; 43.3; 20.9
2025-10-30T17:46:29.000; 43.3; 20.9
2025-10-30T17:41:29.000; 43.2; 20.9
2025-10-30T17:36:29.000; 43.2; 21.0
2025-10-30T17:31:29.000; 43.3; 20.9
2025-10-30T17:26:29.000; 43.4; 20.9
2025-10-30T17:21:29.000; 43.5; 20.9
2025-10-30T17:16:29.000; 43.5; 20.9
2025-10-30T17:11:29.000; 43.5; 21.0
2025-10-30T17:06:29.000; 43.4; 21.0
2025-10-30T17:01:29.000; 43.4; 21.0
2025-10-30T16:56:29.000; 43.3; 21.0
2025-10-30T16:51:29.000; 43.4; 21.1
2025-10-30T16:46:29.000; 43.4; 21.1
2025-10-30T16:41:29.000; 43.4; 21.1
2025-10-30T16:36:29.000; 43.5; 21.1
2025-10-30T16:31:29.000; 43.7; 21.0
2025-10-30T16:26:29.000; 43.9; 21.0
2025-10-30T16:21:29.000; 43.9; 21.0
2025-10-30T16:16:29.000; 44.1; 21.0
2025-10-30T16:11:29.000; 44.1; 21.0
2025-10-30T16:06:29.000; 44.1; 21.0
2025-10-30T16:01:29.000; 44.1; 21.0
2025-10-30T15:56:29.000; 44.1; 21.1
2025-10-30T15:51:29.000; 44.2; 21.1
2025-10-30T15:46:29.000; 44.2; 21.1
2025-10-30T15:41:29.000; 44.3; 21.2
2025-10-30T15:36:29.000; 44.3; 21.1
2025-10-30T15:31:29.000; 44.5; 21.1
2025-10-30T15:26:29.000; 44.6; 21.1
2025-10-30T15:21:29.000; 44.9; 21.1
2025-10-30T15:16:29.000; 45.0; 21.1
2025-10-30T15:11:29.000; 45.0; 21.1
2025-10-30T15:06:29.000; 45.1; 21.1
2025-10-30T15:01:29.000; 45.2; 21.1
2025-10-30T14:56:29.000; 45.3; 21.1
2025-10-30T14:51:29.000; 45.3; 21.1
2025-10-30T14:46:29.000; 45.3; 21.1
2025-10-30T14:41:29.000; 45.5; 21.1
2025-10-30T14:36:29.000; 45.5; 21.1
2025-10-30T14:31:29.000; 45.6; 21.1
2025-10-30T14:26:29.000; 45.7; 21.1
2025-10-30T14:21:29.000; 45.8; 21.0
2025-10-30T14:16:29.000; 45.9; 21.0
2025-10-30T14:11:29.000; 46.0; 21.0
2025-10-30T14:06:29.000; 46.1; 21.0
2025-10-30T14:01:29.000; 46.0; 21.0
2025-10-30T13:56:29.000; 46.1; 21.0
2025-10-30T13:51:29.000; 46.3; 21.0
2025-10-30T13:46:29.000; 46.3; 21.0
2025-10-30T13:41:29.000; 46.3; 21.0
2025-10-30T13:36:29.000; 46.3; 21.0
2025-10-30T13:31:29.000; 46.3; 21.0
2025-10-30T13:26:29.000; 46.4; 21.0
2025-10-30T13:21:29.000; 46.4; 20.9
2025-10-30T13:16:29.000; 46.4; 20.9
2025-10-30T13:11:29.000; 46.4; 20.9
2025-10-30T13:06:29.000; 46.4; 20.9
2025-10-30T13:01:29.000; 46.4; 21.0
2025-10-30T12:56:29.000; 46.4; 21.0
2025-10-30T12:51:29.000; 46.3; 21.0
2025-10-30T12:46:28.000; 46.3; 21.0
2025-10-30T12:41:28.000; 46.4; 21.0
2025-10-30T12:36:28.000; 46.4; 21.0
2025-10-30T12:31:28.000; 46.3; 21.0
2025-10-30T12:26:29.000; 46.4; 20.9
2025-10-30T12:21:29.000; 46.4; 20.9
2025-10-30T12:16:29.000; 46.5; 20.9
2025-10-30T12:11:29.000; 46.4; 20.9
2025-10-30T12:06:29.000; 46.3; 20.9
2025-10-30T12:01:29.000; 46.3; 20.9
2025-10-30T11:56:29.000; 46.1; 20.9
2025-10-30T11:51:29.000; 46.2; 20.9
2025-10-30T11:46:28.000; 46.1; 20.9
2025-10-30T11:41:28.000; 46.3; 20.9
2025-10-30T11:36:28.000; 46.3; 20.9
2025-10-30T11:31:28.000; 46.3; 20.8
2025-10-30T11:26:29.000; 46.4; 20.8
2025-10-30T11:21:29.000; 46.5; 20.8
2025-10-30T11:16:29.000; 46.5; 20.7
2025-10-30T11:11:29.000; 46.5; 20.8
2025-10-30T11:06:29.000; 46.5; 20.8
2025-10-30T11:01:29.000; 46.6; 20.7
2025-10-30T10:56:29.000; 46.5; 20.8
2025-10-30T10:51:29.000; 46.5; 20.8
2025-10-30T10:46:30.000; 46.7; 20.8
2025-10-30T10:41:30.000; 46.8; 20.8
2025-10-30T10:36:30.000; 46.8; 20.8
2025-10-30T10:31:30.000; 46.9; 20.7
2025-10-30T10:26:29.000; 47.0; 20.7
2025-10-30T10:21:29.000; 47.2; 20.7
2025-10-30T10:16:29.000; 47.2; 20.7
2025-10-30T10:11:29.000; 47.1; 20.7
2025-10-30T10:06:29.000; 47.1; 20.8
2025-10-30T10:01:29.000; 47.1; 20.8
2025-10-30T09:56:29.000; 47.1; 20.8
2025-10-30T09:51:29.000; 47.3; 20.8
2025-10-30T09:46:30.000; 47.4; 20.7
2025-10-30T09:41:30.000; 47.6; 20.7
2025-10-30T09:36:30.000; 47.8; 20.7
2025-10-30T09:31:30.000; 47.9; 20.7
2025-10-30T09:26:30.000; 48.1; 20.6
2025-10-30T09:21:30.000; 48.1; 20.6
2025-10-30T09:16:30.000; 48.3; 20.6
2025-10-30T09:11:30.000; 48.4; 20.6
2025-10-30T09:06:30.000; 48.4; 20.6
2025-10-30T09:01:30.000; 48.5; 20.6
2025-10-30T08:56:30.000; 48.6; 20.6
2025-10-30T08:51:30.000; 49.0; 20.6
2025-10-30T08:46:30.000; 49.3; 20.6
2025-10-30T08:41:30.000; 49.3; 20.6
2025-10-30T08:36:30.000; 49.3; 20.5
2025-10-30T08:31:30.000; 49.3; 20.5
2025-10-30T08:26:29.000; 49.4; 20.5
2025-10-30T08:21:29.000; 49.2; 20.5
2025-10-30T08:16:29.000; 49.1; 20.5
2025-10-30T08:11:29.000; 49.0; 20.6
2025-10-30T08:06:30.000; 48.8; 20.6
2025-10-30T08:01:30.000; 48.6; 20.6
2025-10-30T07:56:30.000; 48.5; 20.7
2025-10-30T07:51:30.000; 48.3; 20.7
2025-10-30T07:46:30.000; 48.0; 20.8
2025-10-30T07:41:30.000; 47.9; 20.8
2025-10-30T07:36:30.000; 47.6; 20.9
2025-10-30T07:31:30.000; 47.2; 21.1
2025-10-30T07:26:30.000; 46.5; 21.2
2025-10-30T07:21:30.000; 45.6; 21.6
2025-10-30T07:16:30.000; 44.0; 22.2
2025-10-30T07:11:30.000; 41.8; 23.1
2025-10-30T07:06:30.000; 38.2; 24.9
2025-10-30T07:01:30.000; 32.3; 28.5
2025-10-30T06:56:30.000; 23.5; 36.8
2025-10-30T06:51:30.000; 78.3; 39.9
2025-10-30T06:46:30.000; 78.3; 39.9
2025-10-30T06:41:30.000; 78.2; 39.9
2025-10-30T06:36:30.000; 78.4; 39.9
2025-10-30T06:31:30.000; 78.3; 39.9
2025-10-30T06:26:30.000; 78.3; 39.9
2025-10-30T06:21:30.000; 78.2; 39.9
2025-10-30T06:16:30.000; 78.2; 39.9
2025-10-30T06:11:30.000; 78.2; 39.9
2025-10-30T06:06:30.000; 78.2; 39.9
2025-10-30T06:01:30.000; 78.3; 39.9
2025-10-30T05:56:30.000; 78.2; 39.9
2025-10-30T05:51:30.000; 78.2; 39.9
2025-10-30T05:46:30.000; 78.1; 39.9
2025-10-30T05:41:30.000; 78.1; 39.9
2025-10-30T05:36:30.000; 78.1; 39.9
2025-10-30T05:31:30.000; 78.1; 39.9
2025-10-30T05:26:30.000; 78.0; 39.9
2025-10-30T05:21:30.000; 78.0; 39.9
2025-10-30T05:16:30.000; 78.0; 39.9
2025-10-30T05:11:30.000; 78.0; 39.9
2025-10-30T05:06:30.000; 77.9; 39.9
2025-10-30T05:01:30.000; 77.9; 39.9
2025-10-30T04:56:30.000; 77.9; 39.9
2025-10-30T04:51:30.000; 78.0; 39.9
2025-10-30T04:46:30.000; 77.9; 39.9
2025-10-30T04:41:30.000; 77.8; 39.9
2025-10-30T04:36:30.000; 77.8; 39.9
2025-10-30T04:31:30.000; 77.8; 39.9
2025-10-30T04:26:30.000; 77.9; 39.9
2025-10-30T04:21:30.000; 77.7; 39.9
2025-10-30T04:16:30.000; 77.6; 39.9
2025-10-30T04:11:30.000; 77.6; 39.9
2025-10-30T04:06:29.000; 77.5; 39.9
2025-10-30T04:01:29.000; 77.5; 39.9
2025-10-30T03:56:29.000; 77.5; 39.9
2025-10-30T03:51:29.000; 77.3; 39.9
2025-10-30T03:46:30.000; 77.4; 39.9
2025-10-30T03:41:30.000; 77.2; 40.0
2025-10-30T03:36:30.000; 77.2; 40.0
2025-10-30T03:31:30.000; 77.1; 40.0
2025-10-30T03:26:30.000; 76.9; 40.0
2025-10-30T03:21:30.000; 76.7; 40.0
2025-10-30T03:16:30.000; 76.6; 40.0
2025-10-30T03:11:30.000; 76.3; 40.1
2025-10-30T03:06:30.000; 76.1; 40.1
2025-10-30T03:01:30.000; 74.8; 40.2
2025-10-30T02:56:30.000; 52.1; 39.9
2025-10-30T02:51:30.000; 25.0; 39.8
2025-10-30T02:46:30.000; 25.0; 39.9
2025-10-30T02:41:30.000; 25.0; 39.8
2025-10-30T02:36:30.000; 25.0; 39.8
2025-10-30T02:31:30.000; 25.0; 39.8
2025-10-30T02:26:30.000; 25.1; 39.9
2025-10-30T02:21:30.000; 25.0; 39.9
2025-10-30T02:16:30.000; 25.0; 39.8
2025-10-30T02:11:30.000; 25.0; 39.8
2025-10-30T02:06:30.000; 25.0; 39.8
2025-10-30T02:01:30.000; 25.1; 39.8
2025-10-30T01:56:30.000; 25.0; 39.8
2025-10-30T01:51:30.000; 25.1; 39.8
2025-10-30T01:46:29.000; 25.0; 39.8
2025-10-30T01:41:29.000; 25.1; 39.8
2025-10-30T01:36:29.000; 25.1; 39.8
2025-10-30T01:31:29.000; 25.1; 39.8
2025-10-30T01:26:29.000; 25.1; 39.8
2025-10-30T01:21:29.000; 25.1; 39.8
2025-10-30T01:16:29.000; 25.2; 39.8
2025-10-30T01:11:29.000; 25.2; 39.8
2025-10-30T01:06:30.000; 25.2; 39.8
2025-10-30T01:01:30.000; 25.2; 39.8
2025-10-30T00:56:30.000; 25.7; 39.7
2025-10-30T00:51:30.000; 26.4; 39.1
2025-10-30T00:46:30.000; 26.5; 37.3
2025-10-30T00:41:30.000; 26.8; 34.7
2025-10-30T00:36:30.000; 27.2; 31.7
2025-10-30T00:31:30.000; 26.9; 28.2
2025-10-30T00:26:30.000; 27.0; 24.3
2025-10-30T00:21:30.000; 53.9; 20.7
2025-10-30T00:16:30.000; 77.0; 19.9
2025-10-30T00:11:30.000; 77.0; 19.9
2025-10-30T00:06:30.000; 77.0; 19.9
2025-10-30T00:01:30.000; 77.0; 19.9
2025-10-29T23:56:30.000; 77.0; 19.9
2025-10-29T23:51:30.000; 76.9; 19.9
2025-10-29T23:46:30.000; 76.9; 19.9
2025-10-29T23:41:30.000; 76.9; 19.9
2025-10-29T23:36:30.000; 76.8; 19.9
2025-10-29T23:31:30.000; 76.7; 19.9
2025-10-29T23:26:30.000; 76.7; 19.9
2025-10-29T23:21:30.000; 76.7; 19.9
2025-10-29T23:16:30.000; 76.6; 19.9
2025-10-29T23:11:30.000; 76.6; 19.9
2025-10-29T23:06:30.000; 76.5; 19.9
2025-10-29T23:01:30.000; 76.4; 19.9
2025-10-29T22:56:30.000; 76.4; 19.9
2025-10-29T22:51:30.000; 76.3; 19.9
2025-10-29T22:46:30.000; 76.2; 19.9
2025-10-29T22:41:30.000; 76.1; 19.9
2025-10-29T22:36:30.000; 75.9; 19.9
2025-10-29T22:31:30.000; 75.7; 20.0
2025-10-29T22:26:30.000; 75.4; 19.9
2025-10-29T22:21:30.000; 74.8; 20.0
2025-10-29T22:16:30.000; 74.6; 20.0
2025-10-29T22:11:30.000; 42.1; 19.8
2025-10-29T22:06:30.000; 24.3; 19.9
2025-10-29T22:01:30.000; 24.3; 19.9
2025-10-29T21:56:30.000; 24.3; 19.9
2025-10-29T21:51:30.000; 24.3; 19.8
2025-10-29T21:46:29.000; 24.3; 19.8
2025-10-29T21:41:29.000; 24.3; 19.9
2025-10-29T21:36:29.000; 24.3; 19.8
2025-10-29T21:31:29.000; 24.3; 19.8
2025-10-29T21:26:30.000; 24.3; 19.9
2025-10-29T21:21:30.000; 24.3; 19.9
2025-10-29T21:16:30.000; 24.3; 19.9
2025-10-29T21:11:30.000; 24.3; 19.9
2025-10-29T21:06:30.000; 24.3; 19.8
2025-10-29T21:01:30.000; 24.3; 19.8
2025-10-29T20:56:30.000; 24.4; 19.9
2025-10-29T20:51:30.000; 24.3; 19.8
2025-10-29T20:46:27.000; 24.6; 19.8
2025-10-29T20:41:27.000; 24.4; 19.8
2025-10-29T20:36:27.000; 24.5; 19.8
2025-10-29T20:31:27.000; 24.4; 19.9
2025-10-29T20:26:31.000; 24.5; 19.9
2025-10-29T20:21:31.000; 24.6; 19.9
2025-10-29T20:16:31.000; 24.6; 19.9
2025-10-29T20:11:31.000; 24.7; 19.9
2025-10-29T20:06:31.000; 25.3; 19.7
2025-10-29T20:01:31.000; 25.7; 18.4
2025-10-29T19:56:31.000; 25.5; 16.0
2025-10-29T19:51:31.000; 36.4; 13.1
2025-10-29T19:46:31.000; 64.5; 10.3
2025-10-29T19:41:31.000; 75.8; 9.9
2025-10-29T19:36:31.000; 75.8; 9.9
2025-10-29T19:31:31.000; 75.8; 9.9
2025-10-29T19:26:31.000; 75.8; 9.9
2025-10-29T19:21:31.000; 75.7; 9.9
2025-10-29T19:16:31.000; 75.7; 9.9
2025-10-29T19:11:31.000; 75.6; 9.9
2025-10-29T19:06:31.000; 75.7; 9.9
2025-10-29T19:01:31.000; 75.6; 9.9
2025-10-29T18:56:31.000; 75.5; 9.9
2025-10-29T18:51:31.000; 75.5; 9.9
2025-10-29T18:46:31.000; 75.5; 9.9
2025-10-29T18:41:31.000; 75.4; 9.9
2025-10-29T18:36:31.000; 75.4; 9.9
2025-10-29T18:31:31.000; 75.2; 9.9
2025-10-29T18:26:30.000; 75.2; 9.9
2025-10-29T18:21:30.000; 75.1; 9.9
2025-10-29T18:16:30.000; 75.1; 9.9
2025-10-29T18:11:30.000; 74.9; 9.9
2025-10-29T18:06:31.000; 74.7; 9.9
2025-10-29T18:01:31.000; 74.7; 9.9
2025-10-29T17:56:31.000; 74.5; 9.9
2025-10-29T17:51:31.000; 74.2; 9.9
2025-10-29T17:46:31.000; 73.6; 9.9
2025-10-29T17:41:31.000; 62.4; 9.9
2025-10-29T17:36:31.000; 23.8; 9.9
2025-10-29T17:31:31.000; 23.8; 9.9
2025-10-29T17:26:31.000; 23.8; 9.9
2025-10-29T17:21:31.000; 23.8; 9.9
2025-10-29T17:16:31.000; 23.9; 9.9
2025-10-29T17:11:31.000; 23.9; 9.9
2025-10-29T17:06:31.000; 23.9; 9.9
2025-10-29T17:01:31.000; 23.9; 9.9
2025-10-29T16:56:31.000; 23.8; 9.8
2025-10-29T16:51:31.000; 23.8; 9.9
2025-10-29T16:46:31.000; 23.8; 9.9
2025-10-29T16:41:31.000; 23.8; 9.8
2025-10-29T16:36:31.000; 23.9; 9.9
2025-10-29T16:31:31.000; 23.9; 9.8
2025-10-29T16:26:30.000; 23.9; 9.8
2025-10-29T16:21:30.000; 23.9; 9.8
2025-10-29T16:16:30.000; 23.9; 9.8
2025-10-29T16:11:30.000; 23.9; 9.8
2025-10-29T16:06:31.000; 23.9; 9.8
2025-10-29T16:01:31.000; 23.9; 9.8
2025-10-29T15:56:31.000; 23.9; 9.8
2025-10-29T15:51:31.000; 23.9; 9.8
2025-10-29T15:46:31.000; 23.9; 9.7
2025-10-29T15:41:31.000; 23.7; 9.8
2025-10-29T15:36:31.000; 23.7; 10.1
2025-10-29T15:31:31.000; 23.7; 10.5
2025-10-29T15:26:29.000; 23.7; 11.0
2025-10-29T15:11:29.000; 23.5; 13.6
2025-10-29T14:56:29.000; 23.4; 17.6
2025-10-29T14:41:29.000; 40.3; 21.9
2025-10-29T14:26:27.000; 39.4; 22.4
2025-10-29T14:11:27.000; 38.3; 22.8
2025-10-29T13:56:27.000; 38.7; 22.8
2025-10-29T13:41:27.000; 39.3; 22.6
2025-10-29T13:26:27.000; 38.5; 22.3
2025-10-29T13:11:27.000; 39.2; 22.3
2025-10-29T12:56:27.000; 40.7; 22.2
2025-10-29T12:41:27.000; 41.1; 22.2
2025-10-29T12:26:27.000; 41.2; 22.2
2025-10-29T12:11:27.000; 41.1; 22.1
2025-10-29T11:56:27.000; 41.1; 22.0
2025-10-29T11:41:27.000; 40.8; 21.9
